LFEM_data- (8)
Below is the data for Univ. of Wash.(Urb.Hort.),,,,,,,,,,
 Pseudo-Julian-Date,Date,Time,Temperature,Dewpoint,Relhum,Speed,Gust,Direction,Pressure,Solar
2460495.5236111,2024-07-03,12:34,54.000000,50.900000,89.0,0.000000,0.000000,0,1023.2,5.5
2460495.5243056,2024-07-03,12:35,54.000000,50.900000,89.0,0.000000,0.000000,0,1023.1,6.0
2460495.5250000,2024-07-03,12:36,54.000000,50.900000,89.0,0.000000,0.000000,0,1023.1,6.7
2460495.5256944,2024-07-03,12:37,54.000000,50.900000,89.0,0.000000,0.000000,0,1023.1,7.4
2460495.5263889,2024-07-03,12:38,54.000000,50.900000,89.0,0.000000,0.000000,0,1023.1,7.9
2460495.5270833,2024-07-03,12:39,54.000000,50.900000,89.0,0.000000,0.000000,0,1023.1,8.2
2460495.5277778,2024-07-03,12:40,54.000000,50.900000,88.0,0.000000,0.000000,0,1023.1,8.8
2460495.5284722,2024-07-03,12:41,54.000000,51.100000,88.0,0.000000,0.000000,0,1023.1,9.5
2460495.5291667,2024-07-03,12:42,54.000000,51.100000,88.0,0.000000,0.000000,0,1023.1,10.4
2460495.5298611,2024-07-03,12:43,54.000000,50.900000,88.0,0.000000,0.000000,0,1023.1,11.2
2460495.5305556,2024-07-03,12:44,54.000000,50.900000,88.0,0.000000,0.000000,0,1023.1,12.0
2460495.5312500,2024-07-03,12:45,54.000000,50.900000,88.0,0.000000,0.000000,0,1023.1,12.6
2460495.5319444,2024-07-03,12:46,54.000000,50.900000,88.0,0.000000,0.000000,0,1023.1,12.8
2460495.5326389,2024-07-03,12:47,54.000000,50.900000,88.0,0.000000,0.000000,0,1023.1,13.1
2460495.5333333,2024-07-03,12:48,54.000000,50.900000,88.0,0.000000,0.000000,0,1023.1,13.5
2460495.5340278,2024-07-03,12:49,54.000000,50.900000,88.0,0.000000,0.000000,0,1023.1,13.5
2460495.5347222,2024-07-03,12:50,54.000000,51.100000,88.0,0.000000,0.000000,0,1023.1,13.0
2460495.5354167,2024-07-03,12:51,54.000000,51.100000,88.0,0.000000,0.000000,0,1023.1,12.5
2460495.5361111,2024-07-03,12:52,54.000000,51.100000,88.0,0.000000,0.000000,0,1023.1,12.3
2460495.5368056,2024-07-03,12:53,54.000000,51.100000,88.0,0.000000,0.000000,0,1023.1,12.3
2460495.5375000,2024-07-03,12:54,54.000000,51.100000,88.0,0.000000,0.000000,0,1023.1,12.5
2460495.5381944,2024-07-03,12:55,54.000000,51.100000,88.0,0.000000,0.000000,0,1023.1,12.9
2460495.5388889,2024-07-03,12:56,54.000000,51.100000,88.0,0.000000,0.000000,0,1023.1,13.2
2460495.5395833,2024-07-03,12:57,54.000000,51.300000,88.0,0.000000,0.000000,0,1023.1,13.5
2460495.5402778,2024-07-03,12:58,54.000000,51.300000,88.0,0.000000,0.000000,0,1023.1,13.7
2460495.5409722,2024-07-03,12:59,54.000000,51.300000,88.0,0.000000,0.000000,0,1023.0,14.0
2460495.5416667,2024-07-03,13:00,54.000000,51.300000,88.0,0.000000,0.000000,0,1023.0,14.6
2460495.5423611,2024-07-03,13:01,54.000000,51.300000,88.0,0.000000,0.000000,0,1023.1,15.8
2460495.5430556,2024-07-03,13:02,54.000000,51.300000,88.0,0.000000,0.000000,0,1023.1,17.6
2460495.5437500,2024-07-03,13:03,54.000000,51.300000,88.0,0.000000,0.000000,0,1023.1,19.6
2460495.5444444,2024-07-03,13:04,54.000000,51.300000,88.0,0.000000,0.000000,0,1023.1,22.0
2460495.5451389,2024-07-03,13:05,54.000000,51.300000,88.0,0.000000,0.000000,0,1023.1,24.3
2460495.5458333,2024-07-03,13:06,54.000000,51.300000,88.0,0.000000,0.000000,0,1023.1,25.6
2460495.5465278,2024-07-03,13:07,54.000000,51.400000,88.0,0.000000,0.000000,0,1023.1,26.9
2460495.5472222,2024-07-03,13:08,54.000000,51.400000,88.0,0.000000,0.000000,0,1023.1,28.0
2460495.5479167,2024-07-03,13:09,55.000000,51.400000,88.0,0.000000,0.000000,0,1023.1,28.2
2460495.5486111,2024-07-03,13:10,55.000000,51.400000,88.0,0.000000,0.000000,0,1023.1,27.7
2460495.5493056,2024-07-03,13:11,55.000000,51.400000,88.0,0.000000,0.800000,330,1023.1,27.2
2460495.5500000,2024-07-03,13:12,55.000000,51.400000,87.0,0.000000,0.000000,0,1023.1,26.8
2460495.5506944,2024-07-03,13:13,55.000000,51.400000,87.0,0.000000,0.000000,0,1023.1,26.4
2460495.5513889,2024-07-03,13:14,55.000000,51.400000,87.0,0.000000,0.000000,0,1023.1,26.4
2460495.5520833,2024-07-03,13:15,55.000000,51.400000,87.0,0.000000,0.000000,0,1023.1,27.8
2460495.5527778,2024-07-03,13:16,55.000000,51.400000,87.0,0.000000,0.000000,0,1023.1,29.9
2460495.5534722,2024-07-03,13:17,55.000000,51.600000,87.0,0.000000,0.000000,0,1023.1,32.6
2460495.5541667,2024-07-03,13:18,55.000000,51.600000,87.0,0.000000,0.000000,0,1023.2,35.1
2460495.5548611,2024-07-03,13:19,55.000000,51.600000,87.0,0.000000,0.600000,147,1023.2,37.4
2460495.5555556,2024-07-03,13:20,55.000000,51.600000,87.0,0.000000,1.000000,84,1023.2,40.9
2460495.5562500,2024-07-03,13:21,55.000000,51.800000,87.0,0.600000,1.900000,132,1023.2,43.9
2460495.5569444,2024-07-03,13:22,55.000000,51.800000,87.0,0.600000,1.900000,242,1023.2,46.0
2460495.5576389,2024-07-03,13:23,55.000000,51.800000,87.0,0.200000,1.400000,239,1023.1,47.8
2460495.5583333,2024-07-03,13:24,55.000000,51.600000,87.0,0.200000,1.700000,237,1023.1,48.5
2460495.5590278,2024-07-03,13:25,55.000000,51.800000,87.0,0.200000,1.700000,252,1023.2,49.6
2460495.5597222,2024-07-03,13:26,55.000000,51.800000,87.0,0.000000,0.000000,0,1023.2,51.2
2460495.5604167,2024-07-03,13:27,55.000000,51.800000,87.0,0.000000,0.000000,0,1023.2,52.3
2460495.5611111,2024-07-03,13:28,55.000000,52.000000,87.0,0.000000,0.000000,0,1023.2,54.0
2460495.5618056,2024-07-03,13:29,55.000000,52.000000,87.0,0.000000,0.000000,0,1023.2,55.8
2460495.5625000,2024-07-03,13:30,55.000000,52.000000,87.0,0.000000,0.000000,0,1023.2,57.4
2460495.5631944,2024-07-03,13:31,55.000000,52.200000,87.0,0.000000,0.000000,0,1023.3,57.8
2460495.5638889,2024-07-03,13:32,56.000000,52.200000,87.0,0.000000,0.000000,0,1023.3,58.5
2460495.5645833,2024-07-03,13:33,56.000000,52.300000,87.0,0.000000,0.000000,0,1023.3,60.0
2460495.5652778,2024-07-03,13:34,56.000000,52.300000,87.0,0.000000,0.000000,0,1023.3,62.3
2460495.5659722,2024-07-03,13:35,56.000000,52.500000,87.0,0.000000,0.000000,0,1023.2,64.9
2460495.5666667,2024-07-03,13:36,56.000000,52.500000,87.0,0.000000,0.000000,0,1023.2,66.8
2460495.5673611,2024-07-03,13:37,56.000000,52.500000,87.0,0.000000,0.000000,0,1023.2,67.1
2460495.5680556,2024-07-03,13:38,56.000000,52.500000,86.0,1.400000,3.100000,182,1023.2,66.5
2460495.5687500,2024-07-03,13:39,56.000000,52.300000,86.0,0.200000,1.700000,164,1023.2,65.5
2460495.5694444,2024-07-03,13:40,56.000000,52.500000,86.0,0.400000,2.500000,198,1023.2,65.1
2460495.5701389,2024-07-03,13:41,56.000000,52.000000,84.0,0.000000,0.400000,169,1023.2,66.0
2460495.5708333,2024-07-03,13:42,56.000000,51.800000,84.0,0.000000,0.400000,123,1023.3,67.6
2460495.5715278,2024-07-03,13:43,56.000000,52.000000,84.0,1.600000,3.700000,191,1023.3,69.2
2460495.5722222,2024-07-03,13:44,56.000000,51.800000,84.0,1.600000,2.700000,205,1023.3,69.3
2460495.5729167,2024-07-03,13:45,56.000000,52.000000,84.0,0.000000,0.000000,0,1023.3,69.1
2460495.5736111,2024-07-03,13:46,56.000000,52.000000,84.0,0.200000,1.400000,154,1023.3,70.1
2460495.5743056,2024-07-03,13:47,56.000000,51.800000,83.0,0.000000,0.000000,0,1023.3,72.1
2460495.5750000,2024-07-03,13:48,56.000000,51.600000,83.0,0.600000,1.700000,149,1023.3,73.8
2460495.5756944,2024-07-03,13:49,57.000000,51.800000,82.0,0.400000,1.700000,184,1023.2,74.1
2460495.5763889,2024-07-03,13:50,57.000000,51.800000,83.0,0.400000,1.600000,200,1023.3,73.6
2460495.5770833,2024-07-03,13:51,57.000000,52.000000,83.0,0.000000,0.000000,0,1023.3,74.9
2460495.5777778,2024-07-03,13:52,57.000000,52.200000,83.0,0.200000,1.600000,226,1023.3,77.7
2460495.5784722,2024-07-03,13:53,57.000000,52.000000,83.0,0.000000,0.000000,0,1023.3,81.9
2460495.5791667,2024-07-03,13:54,57.000000,52.000000,82.0,0.600000,1.700000,236,1023.3,86.1
2460495.5798611,2024-07-03,13:55,57.000000,52.000000,82.0,0.800000,2.300000,216,1023.3,89.1
2460495.5805556,2024-07-03,13:56,57.000000,52.000000,82.0,0.000000,0.000000,0,1023.3,90.0
2460495.5812500,2024-07-03,13:57,57.000000,52.300000,83.0,0.000000,0.000000,0,1023.3,90.3
2460495.5819444,2024-07-03,13:58,57.000000,52.300000,83.0,0.000000,0.000000,0,1023.3,89.7
2460495.5826389,2024-07-03,13:59,57.000000,52.500000,82.0,0.000000,0.000000,0,1023.3,89.9
2460495.5833333,2024-07-03,14:00,57.000000,52.300000,82.0,0.000000,0.000000,0,1023.3,89.6
2460495.5840278,2024-07-03,14:01,57.000000,52.300000,82.0,0.600000,2.500000,217,1023.4,89.2
2460495.5847222,2024-07-03,14:02,57.000000,52.200000,81.0,1.400000,2.300000,254,1023.4,88.4
2460495.5854167,2024-07-03,14:03,57.000000,52.300000,81.0,0.400000,1.700000,258,1023.4,88.2
2460495.5861111,2024-07-03,14:04,57.000000,52.000000,80.0,0.600000,1.700000,257,1023.4,88.3
2460495.5868056,2024-07-03,14:05,57.000000,51.600000,80.0,0.000000,0.000000,0,1023.4,88.2
2460495.5875000,2024-07-03,14:06,57.000000,52.000000,80.0,0.000000,0.000000,0,1023.4,88.4
2460495.5881944,2024-07-03,14:07,57.000000,52.000000,80.0,0.600000,1.700000,251,1023.4,89.2
2460495.5888889,2024-07-03,14:08,57.000000,51.800000,80.0,0.000000,0.000000,0,1023.4,90.1
2460495.5895833,2024-07-03,14:09,58.000000,52.000000,80.0,0.000000,0.400000,240,1023.4,92.1
2460495.5902778,2024-07-03,14:10,57.000000,51.800000,79.0,0.800000,1.900000,249,1023.4,95.4
2460495.5909722,2024-07-03,14:11,58.000000,51.600000,79.0,0.400000,1.700000,259,1023.4,98.7
2460495.5916667,2024-07-03,14:12,57.000000,51.600000,79.0,0.800000,2.500000,233,1023.4,100.9
2460495.5923611,2024-07-03,14:13,58.000000,51.600000,79.0,0.000000,1.700000,188,1023.4,99.8
2460495.5930556,2024-07-03,14:14,58.000000,51.800000,79.0,0.000000,0.000000,0,1023.4,96.3
2460495.5937500,2024-07-03,14:15,58.000000,51.800000,79.0,0.400000,1.700000,201,1023.4,93.6
2460495.5944444,2024-07-03,14:16,58.000000,51.800000,79.0,0.200000,1.600000,96,1023.4,91.7
2460495.5951389,2024-07-03,14:17,58.000000,51.600000,78.0,0.400000,1.900000,61,1023.4,90.9
2460495.5958333,2024-07-03,14:18,58.000000,51.400000,78.0,0.200000,1.400000,53,1023.4,91.9
2460495.5965278,2024-07-03,14:19,58.000000,51.400000,78.0,0.000000,0.000000,0,1023.4,94.3
2460495.5972222,2024-07-03,14:20,58.000000,51.400000,78.0,0.000000,0.000000,0,1023.4,96.6
2460495.5979167,2024-07-03,14:21,58.000000,51.400000,78.0,0.000000,0.000000,0,1023.4,98.6
2460495.5986111,2024-07-03,14:22,58.000000,51.400000,78.0,0.000000,0.400000,148,1023.4,100.5
2460495.5993056,2024-07-03,14:23,58.000000,51.400000,77.0,0.000000,0.000000,0,1023.4,103.5
2460495.6000000,2024-07-03,14:24,58.000000,51.600000,78.0,0.000000,0.000000,0,1023.4,107.4
2460495.6006944,2024-07-03,14:25,58.000000,51.600000,78.0,0.000000,0.000000,0,1023.4,111.0
2460495.6013889,2024-07-03,14:26,58.000000,51.800000,78.0,0.200000,1.600000,209,1023.4,111.5
2460495.6020833,2024-07-03,14:27,58.000000,52.000000,78.0,1.600000,2.700000,235,1023.4,109.9
2460495.6027778,2024-07-03,14:28,58.000000,51.600000,77.0,0.000000,1.600000,261,1023.4,108.3
2460495.6034722,2024-07-03,14:29,58.000000,51.400000,76.0,1.200000,2.500000,263,1023.4,108.4
2460495.6041667,2024-07-03,14:30,58.000000,51.300000,76.0,1.600000,2.700000,248,1023.4,107.7
2460495.6048611,2024-07-03,14:31,58.000000,51.300000,76.0,0.600000,1.600000,269,1023.4,104.8
2460495.6055556,2024-07-03,14:32,58.000000,51.400000,76.0,0.000000,0.400000,326,1023.4,102.5
2460495.6062500,2024-07-03,14:33,58.000000,51.300000,76.0,1.400000,2.500000,294,1023.4,102.2
2460495.6069444,2024-07-03,14:34,58.000000,51.100000,76.0,1.900000,2.500000,316,1023.4,103.6
2460495.6076389,2024-07-03,14:35,58.000000,50.900000,76.0,1.600000,2.300000,285,1023.4,106.9
2460495.6083333,2024-07-03,14:36,58.000000,51.300000,76.0,1.400000,2.500000,219,1023.4,111.6
2460495.6090278,2024-07-03,14:37,58.000000,51.300000,77.0,0.600000,1.900000,240,1023.4,116.1
2460495.6097222,2024-07-03,14:38,58.000000,51.300000,77.0,0.200000,1.600000,204,1023.3,119.6
2460495.6104167,2024-07-03,14:39,58.000000,51.400000,77.0,0.400000,1.700000,260,1023.3,122.7
2460495.6111111,2024-07-03,14:40,58.000000,51.300000,76.0,2.100000,3.700000,246,1023.3,126.1
2460495.6118056,2024-07-03,14:41,58.000000,50.900000,76.0,1.000000,2.500000,223,1023.3,127.0
2460495.6125000,2024-07-03,14:42,58.000000,50.900000,76.0,1.000000,2.500000,194,1023.3,130.0
2460495.6131944,2024-07-03,14:43,58.000000,50.900000,76.0,0.600000,2.500000,179,1023.3,131.2
2460495.6138889,2024-07-03,14:44,58.000000,51.300000,77.0,0.200000,1.700000,265,1023.3,128.7
2460495.6145833,2024-07-03,14:45,58.000000,51.400000,77.0,0.000000,0.400000,12,1023.3,124.5
2460495.6152778,2024-07-03,14:46,58.000000,51.400000,77.0,0.000000,0.000000,0,1023.3,120.9
2460495.6159722,2024-07-03,14:47,58.000000,51.400000,77.0,0.000000,0.000000,0,1023.3,116.0
2460495.6166667,2024-07-03,14:48,58.000000,51.600000,77.0,1.600000,2.900000,266,1023.3,114.1
2460495.6173611,2024-07-03,14:49,58.000000,51.100000,75.0,0.600000,2.100000,229,1023.3,111.0
2460495.6180556,2024-07-03,14:50,58.000000,50.900000,75.0,1.200000,1.900000,210,1023.3,107.7
2460495.6187500,2024-07-03,14:51,58.000000,51.100000,76.0,0.200000,1.400000,188,1023.3,105.3
2460495.6194444,2024-07-03,14:52,58.000000,51.300000,76.0,0.000000,0.000000,0,1023.3,104.9
2460495.6201389,2024-07-03,14:53,58.000000,51.600000,76.0,0.000000,0.200000,226,1023.3,105.5
2460495.6208333,2024-07-03,14:54,59.000000,51.600000,76.0,0.000000,0.000000,0,1023.3,105.6
2460495.6215278,2024-07-03,14:55,59.000000,51.400000,76.0,1.200000,3.900000,220,1023.3,105.2
2460495.6222222,2024-07-03,14:56,59.000000,51.400000,76.0,2.300000,3.300000,218,1023.3,104.2
2460495.6229167,2024-07-03,14:57,59.000000,51.600000,76.0,1.400000,2.300000,232,1023.3,102.8
2460495.6236111,2024-07-03,14:58,59.000000,51.400000,75.0,2.100000,2.700000,229,1023.3,101.9
2460495.6243056,2024-07-03,14:59,59.000000,51.100000,75.0,1.200000,2.500000,204,1023.3,101.7
2460495.6250000,2024-07-03,15:00,59.000000,51.300000,75.0,0.800000,1.600000,230,1023.3,104.7
2460495.6256944,2024-07-03,15:01,59.000000,51.300000,75.0,0.800000,1.600000,265,1023.4,108.0
2460495.6263889,2024-07-03,15:02,59.000000,51.100000,75.0,0.400000,1.600000,270,1023.3,109.3
2460495.6270833,2024-07-03,15:03,59.000000,51.100000,75.0,0.000000,0.000000,0,1023.3,112.6
2460495.6277778,2024-07-03,15:04,59.000000,51.100000,74.0,0.400000,1.700000,208,1023.3,116.0
2460495.6284722,2024-07-03,15:05,59.000000,51.100000,75.0,0.000000,0.000000,0,1023.3,118.8
2460495.6291667,2024-07-03,15:06,59.000000,51.300000,75.0,0.000000,0.000000,0,1023.3,118.5
2460495.6298611,2024-07-03,15:07,59.000000,51.400000,75.0,0.200000,1.900000,173,1023.3,117.9
2460495.6305556,2024-07-03,15:08,59.000000,51.400000,75.0,0.600000,1.900000,160,1023.3,117.3
2460495.6312500,2024-07-03,15:09,59.000000,51.600000,75.0,1.700000,4.500000,153,1023.3,112.2
2460495.6319444,2024-07-03,15:10,59.000000,51.600000,75.0,0.600000,2.900000,129,1023.3,108.8
2460495.6326389,2024-07-03,15:11,59.000000,51.600000,75.0,1.400000,2.300000,121,1023.3,101.5
2460495.6333333,2024-07-03,15:12,59.000000,51.600000,75.0,3.100000,4.700000,116,1023.2,96.9
2460495.6340278,2024-07-03,15:13,59.000000,51.600000,75.0,2.500000,4.700000,143,1023.2,83.4
2460495.6347222,2024-07-03,15:14,59.000000,52.200000,76.0,0.000000,2.100000,166,1023.3,77.4
2460495.6354167,2024-07-03,15:15,59.000000,52.300000,75.0,2.900000,3.900000,223,1023.3,74.2
2460495.6361111,2024-07-03,15:16,59.000000,51.600000,74.0,1.900000,2.700000,216,1023.3,71.3
2460495.6368056,2024-07-03,15:17,59.000000,51.300000,74.0,0.400000,1.700000,223,1023.3,72.8
2460495.6375000,2024-07-03,15:18,59.000000,51.400000,74.0,1.400000,2.500000,225,1023.3,75.8
2460495.6381944,2024-07-03,15:19,59.000000,51.300000,74.0,0.200000,2.100000,204,1023.3,78.0
2460495.6388889,2024-07-03,15:20,59.000000,51.400000,74.0,0.600000,2.300000,194,1023.3,85.2
2460495.6395833,2024-07-03,15:21,59.000000,51.600000,74.0,0.200000,1.700000,166,1023.3,92.7
2460495.6402778,2024-07-03,15:22,59.000000,51.600000,74.0,0.000000,1.600000,153,1023.3,102.9
2460495.6409722,2024-07-03,15:23,59.000000,51.800000,74.0,1.700000,2.500000,138,1023.4,111.7
2460495.6416667,2024-07-03,15:24,59.000000,51.300000,73.0,0.600000,1.700000,175,1023.4,120.5
2460495.6423611,2024-07-03,15:25,59.000000,51.600000,74.0,0.000000,0.000000,0,1023.4,126.1
2460495.6430556,2024-07-03,15:26,59.000000,51.800000,75.0,0.000000,0.000000,0,1023.4,134.8
2460495.6437500,2024-07-03,15:27,59.000000,51.800000,74.0,0.000000,0.000000,0,1023.4,140.0
2460495.6444444,2024-07-03,15:28,60.000000,52.000000,74.0,0.000000,0.000000,0,1023.4,140.7
2460495.6451389,2024-07-03,15:29,60.000000,52.000000,74.0,0.000000,0.000000,0,1023.4,140.7
2460495.6458333,2024-07-03,15:30,60.000000,51.800000,73.0,0.000000,0.000000,0,1023.4,140.7
2460495.6465278,2024-07-03,15:31,60.000000,51.600000,73.0,0.000000,0.600000,211,1023.4,140.9
2460495.6472222,2024-07-03,15:32,60.000000,51.800000,73.0,0.200000,1.600000,148,1023.4,134.1
2460495.6479167,2024-07-03,15:33,60.000000,51.800000,73.0,0.600000,1.900000,174,1023.4,128.4
2460495.6486111,2024-07-03,15:34,60.000000,52.000000,73.0,0.000000,0.000000,0,1023.4,122.7
2460495.6493056,2024-07-03,15:35,60.000000,51.800000,72.0,0.000000,0.000000,0,1023.4,120.2
2460495.6500000,2024-07-03,15:36,60.000000,51.800000,72.0,0.800000,2.100000,241,1023.4,116.5
2460495.6506944,2024-07-03,15:37,61.000000,51.600000,71.0,1.600000,2.500000,217,1023.4,110.5
2460495.6513889,2024-07-03,15:38,61.000000,51.300000,70.0,1.900000,2.700000,214,1023.4,108.1
2460495.6520833,2024-07-03,15:39,60.000000,50.900000,70.0,0.400000,1.700000,241,1023.4,114.8
2460495.6527778,2024-07-03,15:40,60.000000,50.900000,70.0,0.000000,0.000000,0,1023.4,124.4
2460495.6534722,2024-07-03,15:41,60.000000,51.400000,71.0,0.000000,0.000000,0,1023.4,129.4
2460495.6541667,2024-07-03,15:42,61.000000,52.200000,72.0,0.600000,2.500000,36,1023.4,130.3
2460495.6548611,2024-07-03,15:43,61.000000,52.200000,72.0,0.400000,2.100000,95,1023.4,122.5
2460495.6555556,2024-07-03,15:44,61.000000,52.200000,72.0,1.000000,2.700000,158,1023.4,118.3
2460495.6562500,2024-07-03,15:45,61.000000,51.400000,70.0,0.200000,3.100000,158,1023.4,122.3
2460495.6569444,2024-07-03,15:46,61.000000,51.800000,71.0,0.400000,1.600000,184,1023.5,124.2
2460495.6576389,2024-07-03,15:47,61.000000,51.800000,70.0,0.400000,1.700000,147,1023.4,129.9
2460495.6583333,2024-07-03,15:48,61.000000,52.200000,71.0,0.000000,0.000000,0,1023.4,135.5
2460495.6590278,2024-07-03,15:49,61.000000,52.000000,70.0,0.800000,3.100000,67,1023.4,141.1
2460495.6597222,2024-07-03,15:50,61.000000,52.200000,70.0,2.100000,3.900000,147,1023.4,143.7
2460495.6604167,2024-07-03,15:51,61.000000,52.700000,71.0,1.700000,4.300000,131,1023.4,148.1
2460495.6611111,2024-07-03,15:52,61.000000,52.700000,71.0,1.600000,4.300000,147,1023.4,161.0
2460495.6618056,2024-07-03,15:53,62.000000,52.900000,71.0,2.300000,4.100000,121,1023.4,168.4
2460495.6625000,2024-07-03,15:54,62.000000,52.200000,69.0,2.900000,5.400000,144,1023.4,175.6
2460495.6631944,2024-07-03,15:55,62.000000,52.500000,70.0,1.900000,4.300000,132,1023.4,175.6
2460495.6638889,2024-07-03,15:56,62.000000,52.300000,69.0,4.300000,5.400000,125,1023.3,180.7
2460495.6645833,2024-07-03,15:57,62.000000,51.800000,69.0,3.100000,4.500000,123,1023.3,174.5
2460495.6652778,2024-07-03,15:58,62.000000,52.500000,70.0,2.100000,4.300000,121,1023.3,168.2
2460495.6659722,2024-07-03,15:59,62.000000,52.000000,68.0,3.100000,4.700000,128,1023.3,165.8
2460495.6666667,2024-07-03,16:00,62.000000,51.800000,68.0,4.100000,5.200000,123,1023.3,165.5
2460495.6673611,2024-07-03,16:01,62.000000,51.600000,68.0,3.700000,5.200000,122,1023.3,164.7
2460495.6680556,2024-07-03,16:02,62.000000,51.600000,69.0,3.300000,4.300000,122,1023.3,162.9
2460495.6687500,2024-07-03,16:03,62.000000,51.600000,68.0,2.900000,4.300000,124,1023.2,159.1
2460495.6694444,2024-07-03,16:04,62.000000,51.600000,68.0,2.300000,3.300000,121,1023.2,159.2
2460495.6701389,2024-07-03,16:05,62.000000,52.000000,69.0,3.500000,4.300000,99,1023.2,154.4
2460495.6708333,2024-07-03,16:06,62.000000,51.600000,68.0,2.700000,4.100000,119,1023.2,150.2
2460495.6715278,2024-07-03,16:07,62.000000,51.800000,68.0,2.700000,4.100000,112,1023.2,150.7
2460495.6722222,2024-07-03,16:08,62.000000,52.000000,69.0,2.700000,5.400000,129,1023.2,179.0
2460495.6729167,2024-07-03,16:09,62.000000,52.500000,70.0,2.500000,3.700000,122,1023.2,153.6
2460495.6736111,2024-07-03,16:10,62.000000,52.000000,69.0,2.700000,4.100000,128,1023.2,240.4
2460495.6743056,2024-07-03,16:11,62.000000,52.200000,69.0,2.300000,3.300000,133,1023.2,210.6
2460495.6750000,2024-07-03,16:12,62.000000,52.000000,68.0,2.300000,3.900000,133,1023.2,185.4
2460495.6756944,2024-07-03,16:13,62.000000,52.500000,69.0,2.300000,3.700000,132,1023.1,123.2
2460495.6763889,2024-07-03,16:14,62.000000,52.700000,69.0,3.900000,5.400000,136,1023.1,124.5
2460495.6770833,2024-07-03,16:15,63.000000,52.300000,68.0,3.100000,4.500000,134,1023.1,116.5
2460495.6777778,2024-07-03,16:16,63.000000,52.700000,68.0,4.100000,5.200000,113,1023.1,135.7
2460495.6784722,2024-07-03,16:17,63.000000,52.000000,67.0,3.500000,4.700000,111,1023.1,109.0
2460495.6791667,2024-07-03,16:18,63.000000,52.000000,67.0,2.900000,4.100000,122,1023.2,114.5
2460495.6798611,2024-07-03,16:19,63.000000,52.500000,68.0,3.700000,4.700000,116,1023.2,154.6
2460495.6805556,2024-07-03,16:20,63.000000,52.500000,68.0,3.900000,5.400000,145,1023.2,130.2
2460495.6812500,2024-07-03,16:21,63.000000,52.300000,67.0,2.900000,5.600000,153,1023.2,139.0
2460495.6819444,2024-07-03,16:22,63.000000,52.700000,69.0,1.900000,3.900000,130,1023.2,158.8
2460495.6826389,2024-07-03,16:23,63.000000,52.900000,68.0,2.900000,3.900000,138,1023.2,167.5
2460495.6833333,2024-07-03,16:24,63.000000,52.700000,68.0,1.700000,3.500000,117,1023.2,162.6
2460495.6840278,2024-07-03,16:25,63.000000,52.200000,67.0,1.900000,3.100000,142,1023.2,170.3
2460495.6847222,2024-07-03,16:26,63.000000,53.100000,69.0,0.200000,1.700000,150,1023.3,176.6
2460495.6854167,2024-07-03,16:27,63.000000,53.100000,67.0,1.900000,4.500000,136,1023.3,191.2
2460495.6861111,2024-07-03,16:28,63.000000,52.300000,67.0,1.200000,3.900000,178,1023.3,188.7
